date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:36	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.551.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-tuyen-truyen-ve-bao-ve-nguon-nuoc-sach.html)
22:32:36	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.553.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-tuyen-truyen-ve-bao-ve-nguon-nuoc-sach.html)
22:32:36	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.554.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-tuyen-truyen-ve-bao-ve-nguon-nuoc-sach.html)
22:32:40	20855/20855	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:32:36%20GMT	http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f46311fe1382334b2335bb2	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/index3807.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-tuyen-truyen-ve-bao-ve-nguon-nuoc-sach.html)
22:32:40	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/tieuhocyenso.edu.vn	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tieuhocyenso.edu.555.delayed	(from http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f9d26ba30817e0d531afe02)
22:32:42	113113/113113	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:32:36%20GMT	http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/quyen-gop-ung-ho-hoc-sinh-hoang-vu-gia-bao-lop-4a1-bi-benh-h.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/quyen-gop-ung-ho-hoc-sinh-hoang-vu-gia-bao-lop-4a1-bi-benh-h.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/bai-tuyen-truyen-ve-bao-ve-nguon-nuoc-sach.html)
22:32:42	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.557.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:05	140821/140821	---M--	200	added ('OK')	image/jpeg	etag:%225f33fb83-22615%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/2(26).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/2(26).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:18	369977/369977	---M--	200	added ('OK')	image/jpeg	etag:%225f4f6c1e-5a539%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/4(10).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/4(10).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chao-don-hoc-sinh-lop-1-nam-hoc-2020-.html)
22:33:24	248365/248365	---M--	200	added ('OK')	image/jpeg	etag:%225f33fb65-3ca2d%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/1(26).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/1(26).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:24	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.55b.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:24	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.55c.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:26	99108/99108	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:33:19%20GMT	http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/79-mua-hoa-doi-ta-lon-len-cung-dat-nuoc.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/79-mua-hoa-doi-ta-lon-len-cung-dat-nuoc.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:26	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/tieuhocyenso.edu.vn	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tieuhocyenso.edu.55d.delayed	(from http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f9d264d30817e09fa205fa2)
22:33:26	16882/16882	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:33:24%20GMT	http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f33fbb530817e54677aad52	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/index09a0.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:51	267952/267952	---M--	200	added ('OK')	image/jpeg	etag:%225f33fb8e-416b0%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/3(16).jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/3(16).jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/cong-tac-pho-cap-boi-tai-truong-tieu-hoc-yen-so.html)
22:33:52	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.55f.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:11	278474/278474	---M--	200	added ('OK')	image/jpeg	etag:%225f237710-43fca%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072584606_24b4e51539ad54db0df245af8f79d95b.jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072584606_24b4e51539ad54db0df245af8f79d95b.jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:32	250401/250401	---M--	200	added ('OK')	image/jpeg	etag:%225f237710-3d221%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072592697_457c9bdb6baf212250e6893df1fd95f0.jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072592697_457c9bdb6baf212250e6893df1fd95f0.jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:49	98435/98435	---M--	200	added ('OK')	image/jpeg	etag:%225f237710-18083%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072610709_3f34d2f611f46613226a1f269dd0d42e.jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072610709_3f34d2f611f46613226a1f269dd0d42e.jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:56	124713/124713	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:34:49%20GMT	http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/ke-hoach-day-hoc-truc-tuyen-cua-truong-tieu-hoc-yen-so.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/ke-hoach-day-hoc-truc-tuyen-cua-truong-tieu-hoc-yen-so.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:56	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.564.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:56	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.565.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:59	16712/16712	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:34:56%20GMT	http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f23774930817e3f0d5ed592	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/index7e85.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:34:59	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/tieuhocyenso.edu.vn	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tieuhocyenso.edu.566.delayed	(from http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f8e3eaee13823092175c3b2)
22:35:01	3164853/3164853	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225f9d27fd-304ab5%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/2(2).png	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/2(2).png	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/vui-tet-trung-thu-nam-2020-o-truong-tieu-hoc-yen-so.html)
22:35:02	291513/291513	---M--	200	added ('OK')	image/jpeg	etag:%225f237710-472b9%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072596888_1502ecf58d614ec7ae79a045e7cd3629.jpg	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/z2000072596888_1502ecf58d614ec7ae79a045e7cd3629.jpg	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-chung-tay-bao-ve-dong-vat-hoang-da.html)
22:36:08	2618931/2618931	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225f8e3e6b-27f633%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/1(4).png	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/1(4).png	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-to-chuc-dai-hoi-lien-doi-nam-hoc-2020.html)
22:36:08	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.567.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-tuyen-truyen-phong-chong-dich-benh-th.html)
22:36:13	102275/102275	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:36:08%20GMT	http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/noi-quy-hoc-truc-tuyen.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/noi-quy-hoc-truc-tuyen.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-tuyen-truyen-phong-chong-dich-benh-th.html)
22:36:13	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.569.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-tuyen-truyen-phong-chong-dich-benh-th.html)
22:36:13	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.56a.delayed	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-tuyen-truyen-phong-chong-dich-benh-th.html)
22:36:15	18618/18618	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:36:13%20GMT	http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f215d7730817e036a3fb6c2	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/indexf3a2.html	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/truong-tieu-hoc-yen-so-tuyen-truyen-phong-chong-dich-benh-th.html)
22:36:15	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/tieuhocyenso.edu.vn	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tieuhocyenso.edu.56b.delayed	(from http://tieuhocyenso.edu.vn/?page=Article.Print.detail&id=5f880c0930817e4c7f0afaa2)
22:36:15	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.56c.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:29	2811771/2811771	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225f880b82-2ae77b%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/1(3).png	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/1(3).png	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/dai-hoi-can-bo-cong-chuc-vien-chuc-truong-tieu-hoc-yen-so-na.html)
22:37:34	92765/92765	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:37:29%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/bai-on-tap-so-2-tieng-anh-lop-5-theo-chuong-trinh-truyen-hin.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/bai-on-tap-so-2-tieng-anh-lop-5-theo-chuong-trinh-truyen-hin.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:35	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.56f.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:35	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.570.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:35	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.571.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:51	2863926/2863926	UR-M--	200	added ('Partial%20Content')	image/png	etag:%225f880bf4-2bb336%22	http://tieuhocyenso.edu.vn/upload/29385/fck/files/3.png	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/fck/files/3.png	(from http://tieuhocyenso.edu.vn/tin-tuc-su-kien/tin-cua-truong/dai-hoi-can-bo-cong-chuc-vien-chuc-truong-tieu-hoc-yen-so-na.html)
22:37:57	92692/92692	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:37:52%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/bai-on-tap-so-2-tieng-anh-lop-4-theo-chuong-trinh-truyen-hin.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/bai-on-tap-so-2-tieng-anh-lop-4-theo-chuong-trinh-truyen-hin.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:57	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.574.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:57	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.575.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:37:57	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.576.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:38:12	689824/689824	---M--	200	added ('OK')	application/pdf	etag:%225e817472-a86a0%22	http://tieuhocyenso.edu.vn/upload/29385/20200330/dap_an_bai_tap_Tieng_Anh_Toan_Khoi_3_Phieu_1__58b490f7e4.pdf	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200330/dap_an_bai_tap_Tieng_Anh_Toan_Khoi_3_Phieu_1__58b490f7e4.pdf	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-3-phieu-1-.html)
22:38:18	92620/92620	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:38:12%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-tu-ngay-23.3.2020-den-ngay-27.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-2-tu-ngay-23.3.2020-den-ngay-27.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:38:18	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.579.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:38:18	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.57a.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:38:18	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.57b.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:39:11	437537/437537	---M--	200	added ('OK')	application/pdf	etag:%225e81737f-6ad21%22	http://tieuhocyenso.edu.vn/upload/29385/20200330/p_an_bai_tap_Tieng_Anh_Toan_Khoi_2_Phieu_2__7c7fd2721d.pdf	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200330/p_an_bai_tap_Tieng_Anh_Toan_Khoi_2_Phieu_2__7c7fd2721d.pdf	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:39:17	92528/92528	---MC-	200	added ('OK')	text/html	date:Sun,%2021%20Nov%202021%2015:39:11%20GMT	http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-23.3.2020-den-ngay-27.3.2020.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-on-tap-khoi-1-tu-ngay-23.3.2020-den-ngay-27.3.2020.html	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:39:17	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.57e.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:39:17	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/http://kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.html	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/http_/kinhtedothi.vn/cac-truong-hoc-quan-hoang-mai-da-san-sang-don-hoc-sinh-tro-lai-411527.57f.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
22:39:17	0/-1	---M--	302	error ('')			http://tieuhocyenso.edu.vn/GRAND_PARENT_TITLE	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/GRAND_PARENT_TITLE.580.delayed	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/dap-an-phieu-bai-tap-toan-tieng-anh-lop-2-phieu-1-.html)
22:39:32	437815/437815	---M--	200	added ('OK')	application/pdf	etag:%225e817355-6ae37%22	http://tieuhocyenso.edu.vn/upload/29385/20200330/Bai_tap_Tieng_Anh_Toan_Khoi_2_Phieu_2__66b512721d.pdf	C:/My%20Web%20Sites/clone_web/tieuhocyenso.edu.vn/upload/29385/20200330/Bai_tap_Tieng_Anh_Toan_Khoi_2_Phieu_2__66b512721d.pdf	(from http://tieuhocyenso.edu.vn/tai-nguyen/van-ban/phieu-bai-tap-toan-tieng-anh-lop-2-phieu-2-.html)
